RPeakCount,MaxRAmplitude,SpectralEnergy,TotalPSD,DominantFrequency,WaveletEnergy,ShannonEntropy,SignalSTD,BeatType,RhythmClass
1,1,7161.670599,9127.398621,3,1336.448294,5.863379893,0.174170347,9,0
3,1,60750.24681,62971.87999,2,1436.565632,6.002463435,0.185160835,9,0
3,1,67789.29839,70033.50565,2,1652.035344,5.998151438,0.186099221,9,0
3,1,75207.78958,78027.02243,2,2158.759428,6.010768232,0.208583281,9,0
3,1,58094.70298,60595.99258,1,1383.84171,6.073630525,0.196469339,9,0
1,1,9779.111587,11719.60591,1,1130.847793,5.623381545,0.173048925,9,0
1,1,8637.838062,10589.66217,3,1160.512208,5.582670062,0.173553361,9,0
1,1,7712.712832,9658.469986,3,1288.611871,5.597759947,0.173283345,9,0
1,1,7781.040199,9966.346118,2,1343.063887,5.592823491,0.183640818,9,0
1,1,8216.976643,10560.23218,2,1360.996153,5.632835815,0.190161469,9,0
2,1,68978.79395,71801.31367,1,1325.080503,5.976008953,0.208704292,9,0
1,1,9276.063527,11542.92601,1,1289.340847,5.961253539,0.187035977,9,0
1,1,8411.364396,10730.56221,1,1324.140166,5.905585992,0.189182692,9,0
3,1,64945.51938,67141.5673,2,1698.683165,6.452043937,0.184091899,9,0
1,1,9358.661357,11083.9248,3,1078.170071,5.73282813,0.163170616,9,0
1,1,8935.488774,11021.45742,3,1227.201458,5.899214182,0.179418155,9,0
3,1,66091.22672,68502.8622,2,1640.404857,6.059370204,0.192916037,9,0
1,1,10066.28522,12505.43262,1,1171.754422,5.622825358,0.194013396,9,0
1,1,8326.638428,10356.44706,3,1303.060465,5.626275686,0.176987142,9,0
1,1,7545.137481,9901.223918,2,1425.26383,5.619183911,0.190681301,9,0
3,1,70970.19509,73236.62261,2,1938.643142,6.043704169,0.187018047,9,0
1,1,7291.716768,8619.460284,4,806.1616308,5.902505956,0.143143223,5,0
2,1,55323.91544,57915.81721,2,1564.553782,6.031262222,0.199996725,9,0
3,1,62753.847,65193.48786,2,1780.426749,6.045552283,0.194033002,9,0
3,1,60247.25447,62638.47809,2,1523.675124,6.289414222,0.192098741,9,0
3,1,60454.14476,63229.05271,2,1558.693776,6.290752544,0.206936352,9,0
1,1,8772.692659,10726.76199,1,1150.313538,5.744347638,0.173653085,9,0
1,1,9615.806833,11809.06872,1,1177.600199,5.848836667,0.183974611,9,0
3,1,63206.50143,65808.56185,2,1566.254977,6.042111177,0.200387902,9,0
1,1,6979.599821,9228.811148,2,1466.465861,5.675280959,0.186306338,9,0
1,1,9106.630077,11580.89992,1,1333.842297,5.648519801,0.19540521,9,0
3,1,60782.80388,63203.94107,2,1569.275813,6.037636473,0.193295894,9,0
1,1,7642.330458,9611.18786,3,1323.121138,5.58097055,0.174309063,9,0
1,1,42711.71944,43536.03654,7,1170.525394,6.005832398,0.112787191,9,0
3,1,62836.9879,65222.84115,2,1460.755218,6.075405924,0.191882093,9,0
3,1,65073.79038,67481.81245,2,1621.397586,6.069818287,0.192771743,9,0
3,1,67182.99595,69873.52497,2,1786.09118,6.111636874,0.203765951,9,0
1,1,8713.306558,10906.10264,2,1274.17522,5.64613089,0.183955017,9,0
2,1,35859.255,37327.75615,2,1050.386686,5.863760702,0.150539214,9,0
1,1,19699.12617,20603.30536,7,784.2842027,6.180806181,0.118125011,2,1
1,1,18269.45262,19397.57744,3,639.1619114,6.320623428,0.131945126,5,1
2,1,23383.3025,24480.05245,3,807.0782038,6.257722376,0.130096795,5,1
1,1,30101.95975,32005.30003,1,899.8023839,6.467565448,0.171384225,5,1
1,1,16813.17168,17696.36906,6,727.4674995,6.011975091,0.116746188,2,1
1,1,18448.18087,19512.4316,3,635.1723073,6.282297866,0.1281547,5,1
2,1,25696.36203,26995.86769,3,836.2646996,6.599815067,0.141612914,5,1
1,1,23044.40324,24144.11024,2,714.8945808,6.318921731,0.130272106,2,1
1,1,20123.24076,21195.50982,2,683.6836217,6.303560382,0.128638087,5,1
1,1,25004.38095,26111.79695,2,998.806832,6.193932742,0.130729312,2,1
1,1,24829.67052,26046.27105,3,696.0348739,6.668017111,0.137021167,5,1
2,1,29590.03404,31063.2662,1,791.0923611,6.587290428,0.150781706,5,1
1,1,20304.34262,21235.10287,2,772.0590276,6.06486209,0.119849217,2,1
1,1,23310.24871,24359.65863,3,569.6091718,6.57282365,0.127257997,5,1
2,1,33633.42763,35717.45802,30,559.8334569,7.101029752,0.179335062,2,1
1,1,24849.1536,26033.64213,2,749.966252,6.342517404,0.135200569,2,1
1,1,24766.48807,26114.04213,3,670.667877,6.487672911,0.144206795,5,1
2,1,26766.28401,27983.64018,3,885.484556,6.323832272,0.137063366,5,1
1,1,14912.89978,17104.41462,1,848.3337708,6.524530173,0.183901827,5,1
1,1,24626.82583,25749.92282,2,735.040239,6.37884646,0.13165012,2,1
2,1,19412.74918,20624.76902,7,648.5487452,6.506288551,0.136762646,5,1
1,1,17555.8809,18733.44664,3,736.6817114,6.099220131,0.134805088,5,1
1,1,21662.69035,22791.37236,3,758.3571477,6.148271276,0.131977327,5,1
1,1,20523.90557,21657.09629,3,771.4770481,6.157335379,0.132241433,5,1
1,1,21525.83377,22647.29602,3,760.4863803,6.307674923,0.131554587,5,1
2,1,19358.86847,20412.51655,25,396.3769109,6.405931776,0.127519977,5,1
1,1,20240.41144,21197.85178,2,678.424518,5.966261667,0.121555634,2,1
2,1,24509.72557,25988.11814,1,397.5446696,6.539573427,0.151051986,2,1
2,1,31127.97093,33582.3563,1,548.0559734,7.063147767,0.194623938,2,1
1,1,20709.81249,21705.55122,2,711.0281181,6.178051941,0.123961202,2,1
1,1,19109.67584,20148.7643,2,673.0218997,6.266027646,0.126630642,2,1
1,1,24217.47131,25506.62626,3,823.6744409,6.473920038,0.141047474,5,1
2,1,27294.45999,29317.27374,1,751.0334726,7.278507918,0.176681988,2,1
1,1,16607.19016,17566.91468,2,721.0887225,5.964195731,0.121698823,2,1
1,1,18184.61487,19244.96068,3,613.1198453,6.197602909,0.127919371,5,1
2,1,18750.82655,19947.48591,3,833.7427997,6.10963623,0.135893561,5,1
1,1,20272.72406,21378.02628,3,761.48022,6.190310578,0.130603222,5,1
1,1,22317.4141,23374.48154,3,696.7597272,6.171888365,0.127722116,5,1
1,1,23474.67697,24691.21227,3,725.6339607,6.509180295,0.137017175,5,1
2,1,27293.80802,28730.4937,3,911.5670688,6.483290993,0.148900322,5,1
1,1,17061.46842,18312.49943,3,860.6369903,6.149274082,0.138946888,5,1
1,1,19684.96126,20964.2642,3,867.1033287,6.200570388,0.140508141,5,1
2,1,19517.24822,20585.43877,3,760.8095038,6.087913203,0.128392161,5,1
1,1,20371.99136,21490.73314,3,807.7199457,6.19356999,0.131394601,5,1
1,1,23193.20341,24173.56212,3,746.9987039,6.165806651,0.123000867,5,1
2,1,31330.34474,32798.76975,30,529.7180136,6.704300195,0.150536505,5,1
3,1,34978.63919,37000.79532,30,687.9226254,7.065316167,0.176692696,2,1
1,1,19794.68363,20877.59926,2,779.1012926,6.17813255,0.129273729,2,1
1,1,19137.72523,20099.12787,2,834.5007289,6.003562426,0.121805265,2,1
1,1,19526.14631,20711.23174,3,701.3541586,6.514224893,0.135234652,5,1
2,1,24097.01562,25314.87756,3,867.0205906,6.295834612,0.137092423,5,1
2,1,40616.31626,42588.29936,26,741.1709839,6.939294764,0.174450769,5,1
1,1,20681.67951,21732.76571,2,729.9254405,6.16438778,0.12735962,2,1
1,1,24199.86424,25466.53502,3,832.2124796,6.420257315,0.139811981,5,1
2,1,22070.8626,23330.67591,3,903.6562605,6.269887107,0.139433021,5,1
2,1,35851.78324,36554.56733,22,417.6493151,6.26420128,0.104156158,2,1
1,1,22067.5991,23329.77145,2,732.9768394,6.280885663,0.139564468,2,1
1,1,28012.14951,28996.31687,2,909.007684,6.092774295,0.123238718,2,1
1,1,23438.75044,24696.80014,3,670.5758296,6.584535953,0.139335756,5,1
2,1,23738.5613,25110.57936,3,854.2568336,6.401547594,0.145509913,5,1
2,1,25100.99034,26270.08875,3,805.6833742,6.332707778,0.134319193,5,1
1,1,21617.88873,22679.45082,3,724.5249049,6.167940613,0.127992936,5,1
1,1,20308.89184,21321.04379,3,728.7674332,6.06486084,0.124979003,5,1
3,1,34666.60316,37520.38278,31,1276.921254,7.001711061,0.209859986,5,1
2,1,33756.03139,34607.87692,21,424.8928082,6.659959246,0.114655029,2,1
1,1,17163.61046,18185.86118,2,670.3914335,6.107866404,0.125600463,2,1
1,1,23530.84608,24455.14324,2,850.1181776,6.042642657,0.119431822,2,1
1,1,17950.66293,19230.9001,3,733.2971707,6.428260249,0.140559059,5,1
1,1,15491.01233,16809.52882,3,811.9713585,6.622727719,0.142644607,5,1
3,1,30995.44107,32217.52069,36,402.7404489,6.844650886,0.137329613,2,1
1,1,19362.91863,20447.33189,3,567.1073421,6.511675677,0.129362992,5,1
2,1,25495.32786,26719.05039,3,896.8808857,6.279899403,0.137421278,5,1
3,1,30818.58932,31966.2027,31,614.3219758,6.821556808,0.133102807,5,1
1,1,14939.71116,15775.65757,2,568.0460875,5.974477951,0.113579975,2,1
1,1,18237.75561,19420.25289,3,851.0680894,6.118770731,0.13508675,5,1
2,1,24497.92874,25734.28234,3,854.3788167,6.184507552,0.138128682,5,1
2,1,48641.38339,50113.24274,1,401.8871573,6.96930235,0.150722758,2,1
1,1,21899.33051,22872.37192,2,689.1045482,6.118100074,0.122540435,2,1
1,1,17778.55503,18898.38545,2,674.0077448,5.971851321,0.131458509,2,1
1,1,7877.864382,10586.87876,1,1211.593142,5.550032608,0.204469622,2,1
1,1,19137.74528,20009.69872,2,627.9043237,5.965722265,0.116000857,2,1
2,1,24182.68745,25545.65432,3,889.9189153,6.236485607,0.145030647,5,1
1,1,21651.79352,22961.65093,3,830.2726938,6.179283335,0.142175422,5,1
1,1,19336.67943,20538.25881,3,810.3772999,6.051385979,0.136173318,5,1
2,1,21222.05597,22407.67514,3,798.4416661,5.980048745,0.135264912,5,1
1,1,23138.48235,24326.79497,3,811.6200616,6.106882562,0.135418496,5,1
1,1,25466.15129,26635.19657,3,776.2274622,6.144324544,0.134316202,5,1
1,1,21160.15144,22203.53672,3,752.3194933,6.033214297,0.12689218,5,1
1,1,18809.46263,20032.54898,3,887.3798079,5.982048546,0.137385576,5,1
1,1,20975.95294,22092.27637,3,807.2959047,6.030744895,0.131252501,5,1
2,1,36905.67448,39302.31131,30,818.7000197,6.960993002,0.192371874,2,1
1,1,13256.01756,14189.67647,2,625.791209,5.833715784,0.120034759,2,1
2,1,22472.13419,23761.45528,3,869.0017083,6.269653354,0.141056853,5,1
1,1,23715.81277,25202.37432,3,993.4289165,6.407597387,0.151462973,5,1
1,1,17268.04513,18364.29845,2,869.6213348,6.174123987,0.130067333,2,1
1,1,17895.08731,19070.07842,3,758.0213328,6.37259009,0.134657265,5,1
2,1,30144.84978,31351.54027,3,893.5477381,6.317899194,0.136461706,5,1
1,1,16788.91989,17862.5592,3,707.8860244,6.093046365,0.128718988,5,1
2,1,21294.15463,22455.75993,3,863.0860912,6.073738608,0.133888598,5,1
1,1,20119.56749,21224.75708,3,719.7923279,6.127547225,0.130596347,5,1
1,1,20010.48767,21035.65109,3,722.4688274,6.062073001,0.125779351,5,1
2,1,22785.29231,23881.20945,3,786.2459666,6.174053254,0.13004757,5,1
1,1,8150.500581,10280.56585,1,953.4835323,6.09871116,0.181305628,5,1
1,1,24213.71366,25148.73981,2,645.9807279,5.974595426,0.120124734,2,1
1,1,17337.11274,18382.68499,3,658.4586625,6.073293405,0.127025849,5,1
2,1,20644.82751,21880.48839,3,955.7715682,6.03184505,0.138090005,5,1
2,1,47985.33562,49928.63571,30,925.8269214,7.089167607,0.173192628,2,1
1,1,17000.452,17874.31125,7,794.0014169,5.751733698,0.116127458,2,1
1,1,17033.01121,18229.9916,3,706.6152961,6.064263671,0.135911462,5,1
2,1,23833.57142,25456.23702,3,1145.553916,6.120982466,0.158244441,5,1
1,1,20103.66024,21457.06486,3,969.1299116,6.159694209,0.144520363,5,1
1,1,20773.13989,22933.12791,1,1104.808577,6.278355228,0.182573908,5,1
1,1,26089.7077,27077.48961,2,924.588348,6.205986361,0.123465685,2,1
1,1,30695.03051,32171.50573,3,810.2388781,6.439797571,0.150947629,5,1
2,1,22517.62162,23689.03766,3,911.5100826,5.989826075,0.134452702,5,1
2,1,37574.2558,39547.62939,30,717.2399092,6.653605486,0.174526028,5,1
1,1,23253.67819,24220.28021,2,679.6853162,6.123862549,0.122134073,2,1
1,1,26649.16587,27946.63593,3,880.8838368,6.399148551,0.141501622,5,1
2,1,32813.27171,34561.48252,3,1250.919549,6.236304898,0.164251534,5,1
1,1,20708.57015,21844.56386,3,781.6910422,6.080853451,0.132403911,5,1
3,1,37600.00393,39381.64357,30,808.3655346,6.872354177,0.165857296,2,1
1,1,20571.38741,21583.82308,2,719.6561149,6.108724987,0.124997321,2,1
2,1,29852.04013,31446.31216,3,1172.951754,6.264793083,0.156855373,5,1
1,1,24192.3261,26685.79797,1,527.4894621,6.323307272,0.196161963,2,1
1,1,14359.30935,15308.46844,2,626.8765009,5.817523953,0.121027053,2,1
1,1,19139.88761,20245.19566,3,759.7323434,6.063760978,0.130603415,5,1
1,1,24174.23928,25241.78217,3,783.0815959,6.081872072,0.12835333,5,1
2,1,41223.27464,42959.3717,1,644.8396902,6.387873065,0.16368731,2,1
1,1,18383.05107,19398.77882,2,688.8913407,6.030983197,0.125200112,2,1
1,1,20928.47028,22166.95798,3,789.7400017,6.288063055,0.138247889,5,1
2,1,28985.34558,30468.64635,3,1132.091581,6.18213644,0.151296123,5,1
2,1,31458.80214,34485.22124,1,491.0352793,7.205947189,0.216127134,2,1
1,1,14435.50262,15311.91288,6,732.7708768,5.822264241,0.116297011,2,1
1,1,19198.71857,20215.87594,3,623.1790663,6.030489482,0.125287244,5,1
2,1,23890.57169,25297.34686,3,1088.058303,6.097621183,0.147342366,5,1
2,1,39389.52592,41561.30503,1,597.3102556,6.855326155,0.183111799,2,1
1,1,18484.22572,19344.52475,6,654.4458911,5.934285938,0.115222485,2,1
2,1,26583.13986,27934.01166,3,957.4118417,6.158495818,0.144384406,5,1
1,1,26987.16322,28203.85014,3,753.6048236,6.259327198,0.137026059,5,1
2,1,29347.22194,30748.70141,3,1038.333382,6.199929066,0.147065201,5,1
2,1,30598.70027,31847.03191,3,885.3064768,6.237434933,0.138796326,5,1
1,1,11705.30035,14804.6596,1,829.1129432,6.511620834,0.218700065,5,1
1,1,14506.61887,15405.88586,2,738.8511908,5.770381766,0.117803359,2,1
1,1,19050.40836,20073.4912,3,655.8663059,6.087576858,0.125651683,5,1
2,1,18529.74411,19791.6985,3,888.3652943,5.974069888,0.139551964,5,1
2,1,22332.45706,23510.96035,3,831.1873069,6.05895776,0.134858377,5,1
1,1,24840.16844,26009.90502,3,850.1837377,6.250521273,0.134355872,5,1
2,1,27455.10934,28435.62216,3,673.8496779,6.439350805,0.123009642,5,1
2,1,26787.14267,27973.77719,3,838.8759977,6.324170652,0.135323065,5,1
2,1,22534.54891,23809.51739,3,862.90528,6.308834562,0.140269195,5,1
2,1,29587.95185,30919.81084,3,960.9952658,6.082499313,0.14336458,5,1
2,1,25766.10274,26990.53107,3,906.3866783,6.045293256,0.13746182,5,1
2,1,26926.86786,28234.91199,3,1022.802676,6.089610854,0.142077877,5,1
1,1,8102.240013,11003.88017,1,1235.41284,5.517917352,0.211612633,5,1
2,1,41129.2469,43678.37303,30,607.3816293,6.816744044,0.198419588,2,1
1,1,16001.14435,16889.72864,2,625.8372765,5.852021013,0.117101463,2,1
1,1,16229.85457,17140.5669,7,775.3674628,5.752365361,0.118551608,2,1
1,1,19782.4715,20997.29654,3,793.8919342,6.095547099,0.136920805,5,1
2,1,26863.48116,28100.48746,3,909.7233881,6.112603184,0.138165235,5,1
1,1,24942.76706,26314.14898,3,937.5349604,6.152308583,0.145476129,5,1
2,1,24940.35134,26183.56764,3,950.3966426,6.121396262,0.138511607,5,1
1,1,10204.18162,13055.90804,1,797.158512,6.26556853,0.209781317,5,1
1,1,16386.12494,17331.63393,2,658.2282903,5.835436334,0.120794026,2,1
1,1,19884.27697,20972.75931,3,764.2233481,6.102003105,0.129605428,5,1
2,1,24446.05153,25790.22226,3,1039.687965,6.098248232,0.144025947,5,1
2,1,29509.20324,31806.64841,30,591.7220374,7.429932391,0.188307159,5,1
1,1,18338.80404,19268.50874,2,660.7038833,5.935930588,0.119780194,2,1
1,1,18998.45074,20070.28723,3,750.0314671,6.063577589,0.128610637,5,1
1,1,23083.29964,24508.0183,3,1027.544749,6.106711356,0.148278244,5,1
2,1,33374.4119,36107.44046,1,595.1968704,7.16173869,0.205442661,2,1
1,1,17276.92957,18113.62176,6,622.1999161,5.923745029,0.113630927,2,1
2,1,24927.04023,26280.55944,3,968.4727896,6.131934188,0.144526129,5,1
0,1,4820.984245,6383.877408,1,862.5206025,4.977659402,0.155302765,5,1
1,1,20090.00363,21151.82989,2,913.562738,5.866207493,0.128008758,2,1
1,1,19890.2784,21034.54947,3,674.0363131,6.185764084,0.13288555,5,1
2,1,23314.16251,24513.8541,3,925.9167339,6.028230973,0.136066212,5,1
2,1,38283.42592,41346.02754,1,590.3714713,6.867173889,0.217459658,2,1
1,1,23234.3184,24026.56553,2,737.2994135,5.825899548,0.110571743,2,1
1,1,17950.2829,19241.39706,3,786.8246336,6.097556608,0.141155578,5,1
2,1,26337.71003,27540.457,3,807.7870418,6.098421061,0.136238623,5,1
1,1,24766.81265,25897.70762,3,789.9966737,6.110041428,0.132107758,5,1
1,1,21110.37775,22252.83148,3,811.8238868,6.02965975,0.132781493,5,1
1,1,21134.86816,22491.52644,3,916.0508151,6.074303916,0.14469354,5,1
1,1,9001.682775,11844.43927,1,1169.056323,6.258865646,0.209451303,5,1
3,1,31356.26427,33700.05031,30,556.6393858,7.373441695,0.190325251,2,1
1,1,19712.91155,20781.65529,2,763.1670401,5.921242526,0.128425776,2,1
1,1,23759.1418,24695.44808,2,896.8805858,5.899161136,0.120205321,2,1
1,1,23064.77699,24421.32471,3,798.0543064,6.258600331,0.144687224,5,1
2,1,32313.58975,33718.67318,3,991.651095,6.248392266,0.147252855,5,1
3,1,30483.57897,33013.42411,1,770.8037486,6.86217748,0.197658256,2,1
1,1,16844.39097,17750.90726,2,627.8930491,5.920278877,0.118277411,2,1
1,1,16776.99667,17930.62137,3,748.9877703,6.068008059,0.133427714,5,1
1,1,20107.52947,21379.42087,3,871.670701,6.003998067,0.140101148,5,1
1,1,17807.53518,18815.7426,3,688.18549,5.919631436,0.124734774,5,1
1,1,18194.99449,19309.14635,3,799.7577749,5.917011701,0.13112478,5,1
1,1,21543.04001,22624.66963,3,789.3621538,6.024159889,0.129197053,5,1
2,1,39561.47044,41489.66217,1,509.4428301,6.551823701,0.172526086,2,1
1,1,17092.68855,18047.61941,2,640.3415038,5.862221827,0.121394723,2,1
1,1,16653.30267,17578.24025,3,609.4571466,5.886149906,0.119472888,5,1
2,1,15359.70106,16883.26382,30,703.0073694,6.661918085,0.153338542,2,1
1,1,25072.94255,26051.48742,2,747.9897416,6.146682825,0.122886135,2,1
1,1,24108.81925,25021.84499,2,591.1350811,6.115209042,0.118700974,5,1
1,1,19163.33446,19988.37453,2,764.9607085,5.854344958,0.112837277,2,1
1,1,21227.58205,22311.63134,3,657.2846337,6.255127828,0.129341546,5,1
1,1,12821.76065,16156.29368,1,795.1376299,6.478772781,0.226849004,5,1
1,1,13721.91889,14505.44016,7,684.3695896,5.706604407,0.10996105,2,1
1,1,17381.10008,18259.03496,3,559.2446189,5.981324791,0.116397814,5,1
1,1,20149.19312,21212.25073,3,771.7068023,6.04625886,0.128082847,5,1
2,1,34810.2593,36849.22852,30,625.0657939,7.189689814,0.177429017,5,1
1,1,16434.08115,17243.74751,2,691.0425727,5.741063373,0.111780576,2,1
1,1,15564.16134,16673.68227,3,693.4636718,5.982365611,0.13085203,5,1
1,1,22508.3852,23545.24962,3,763.1060504,6.069200009,0.126495356,5,1
1,1,5159.704063,7492.927284,1,1251.087343,5.17221294,0.189767466,5,1
1,1,16431.85437,17179.27618,7,668.6018185,5.735012797,0.107398963,2,1
1,1,16364.7015,17319.16058,3,581.6534715,6.003359758,0.121364707,5,1
1,1,20429.59841,21595.56649,3,888.7788846,6.054666876,0.134139346,5,1
0,1,9345.588969,10241.02931,30,288.8058275,6.589061534,0.117584472,5,1
1,1,17600.71371,18626.92465,2,902.8506046,5.802526109,0.125844765,2,1
1,1,20474.24189,21533.06572,3,639.5676075,6.203804686,0.12782753,5,1
1,1,11339.92882,14163.73974,1,832.107016,6.256897407,0.208751852,5,1
1,1,13506.04601,14336.78024,7,720.9653335,5.713587361,0.113228505,2,1
1,1,16828.30669,17792.92373,3,568.6327325,6.026657181,0.122008743,5,1
1,1,20608.89156,21831.70449,3,862.5368305,6.048960702,0.137370752,5,1
1,1,23396.04411,26438.59468,1,474.3600614,6.303384073,0.216689611,2,1
1,1,17264.67895,18278.26699,2,690.4624925,5.913710665,0.125067187,2,1
1,1,20485.22651,21705.82363,3,745.0127821,6.290340324,0.137246009,5,1
1,1,15631.84992,16808.38578,3,833.841425,5.916440753,0.134745841,5,1
1,1,19822.50995,20739.90069,3,691.0457665,5.988538653,0.118984508,5,1
2,1,32368.37632,36258.61462,1,475.3637227,6.266800957,0.245035326,2,1
1,1,17442.56529,18468.65263,2,674.0367653,5.866393909,0.125836424,2,1
1,1,18665.90602,19602.4279,3,625.7490322,5.984637172,0.120218676,5,1
1,1,19089.81339,21092.10874,1,473.8133056,6.265181483,0.175782877,2,1
1,1,23246.42215,24301.02114,2,813.5240709,6.08066904,0.127572527,2,1
2,1,39255.07889,41240.38265,3,1273.328573,6.340260889,0.175035711,5,1
1,1,27242.0069,29407.1007,3,1307.798577,6.459954545,0.182790135,5,1
2,1,30662.35123,33146.95259,3,1484.647343,6.33386904,0.195813464,5,1
2,1,25901.12157,28127.2473,1,612.1472871,6.881054703,0.185364034,5,1
1,1,18911.35962,20258.19355,2,833.8574294,5.936196709,0.144168393,2,1
2,1,40743.57293,43496.93965,1,715.0619447,6.713729782,0.206161298,2,1
1,1,24835.78446,26675.28541,2,1536.045919,5.90233215,0.168486789,2,1
1,1,25832.88172,28140.91226,3,1192.110766,6.254314898,0.18873092,5,1
1,1,21547.74646,23090.83551,3,1075.958097,6.150104683,0.154315658,5,1
2,1,40034.01584,42589.42911,1,706.5974801,6.894515072,0.198585635,5,1
1,1,14313.33686,15340.21718,7,875.657735,5.773200517,0.125884961,2,1
1,1,19706.85711,20845.65461,3,617.4885267,6.176540196,0.132567289,5,1
1,1,20135.62743,21209.33977,3,776.72078,6.017144394,0.128723978,5,1
1,1,32755.3819,36183.09382,1,546.0663778,6.441029725,0.22999367,2,1
1,1,15501.9163,16484.85529,2,673.6187541,5.9014545,0.123161938,2,1
2,1,27505.2441,28734.48471,3,942.3406355,6.211702777,0.137731479,5,1
1,1,13564.61063,16649.15292,1,936.6915634,6.570840568,0.218179514,5,1
1,1,12953.70162,13742.32247,7,655.5711923,5.710885296,0.11032023,2,1
1,1,18277.72978,19230.94187,3,572.5463199,6.027834537,0.121285074,5,1
1,1,20482.00733,21448.59284,3,725.0557582,6.012795721,0.122133085,5,1
1,1,23458.21928,24572.28938,3,724.1543966,6.104529821,0.131119956,5,1
1,1,23315.09347,24369.52427,3,760.3712762,6.102295573,0.127562065,5,1
1,1,8051.928735,11303.7668,1,1037.063324,6.18513323,0.224017169,5,1
1,1,20939.26778,21752.04984,2,750.3966303,5.798348301,0.111996087,2,1
1,1,19114.39311,20183.21436,3,673.0973331,6.224003804,0.1284299,5,1
1,1,26027.04531,27320.24158,3,941.8526459,6.264168485,0.141268313,5,1
1,1,26789.22739,28247.43819,3,941.1863457,6.338531275,0.150011154,5,1
2,1,27757.6513,29328.19566,3,1009.419478,6.288620981,0.155681822,5,1
2,1,27179.48133,28701.84314,3,1074.489852,6.183149826,0.153277859,5,1
2,1,31864.67616,33442.93691,3,988.5379691,6.252376255,0.156063899,5,1
2,1,24660.09668,26066.16095,3,969.4706568,6.087699138,0.147305735,5,1
2,1,26162.02573,27513.73943,3,967.5562733,6.086227476,0.144429227,5,1
2,1,25184.0718,26573.85361,3,985.6324945,6.063125131,0.146449421,5,1
2,1,31149.05632,32510.78046,3,994.0646448,6.122287588,0.144962965,5,1
2,1,29418.25256,30914.42744,3,1098.800922,6.003689589,0.151951265,5,1
2,1,23773.92707,25184.46753,3,982.4441988,6.068381182,0.147539365,5,1
2,1,21912.76005,23181.3235,3,929.0550792,6.018267083,0.139916407,5,1
2,1,23103.04168,24341.78392,3,922.5745694,6.031598262,0.138262143,5,1
2,1,33088.32748,34406.77642,3,1020.695189,6.161799353,0.142640931,5,1
1,1,7399.62604,8278.750858,1,534.4548857,5.531623561,0.116479413,2,1
1,1,20659.03425,21886.95016,2,767.7200995,5.96707824,0.137656753,2,1
1,1,19320.63774,20644.68773,3,818.3595788,6.12360838,0.142943591,5,1
2,1,18766.02944,19841.43541,3,837.7415,5.934854081,0.128824988,5,1
1,1,20345.37943,21435.49669,3,816.6683941,5.999785415,0.129702825,5,1
2,1,25211.50891,26426.28271,3,883.918097,6.04595445,0.136917893,5,1
2,1,37331.68281,40273.19367,1,468.9948399,6.004591919,0.21306277,5,1
2,1,34141.94976,36837.12445,1,405.1220128,6.26453611,0.203955455,2,1
1,1,21212.27506,22121.46744,2,665.7697621,5.967181894,0.118451464,2,1
1,1,24128.82906,25118.18624,2,931.4253552,5.832915178,0.123563266,2,1
1,1,21745.67622,23004.44129,3,751.30716,6.206211809,0.139376036,5,1
2,1,23121.47526,24631.17375,3,1073.851701,6.031848856,0.152636663,5,1
2,1,27312.68026,28517.66109,3,840.5781288,6.128423573,0.136364932,5,1
2,1,28139.30626,29297.38626,3,887.397008,6.111139833,0.133685839,5,1
2,1,31401.98478,32727.97467,3,837.3149082,6.214119998,0.143048346,5,1
2,1,28140.77746,29437.86255,3,931.5488015,6.090783488,0.141481276,5,1
2,1,22605.07156,23800.3238,3,913.996344,5.999759301,0.135814086,5,1
2,1,26063.63808,27224.84632,3,913.8187891,6.085398487,0.133865157,5,1
2,1,32902.03674,35178.14633,30,384.5795222,7.394971692,0.187425699,2,1
1,1,18161.46374,19145.62633,2,680.3365058,5.903869326,0.123238382,2,1
1,1,24655.70277,25752.92123,3,721.9521981,6.177694273,0.130124522,5,1
2,1,30437.06711,32049.78681,1,1156.461833,6.086641274,0.157758281,5,1
1,1,10613.74028,13418.94654,1,852.4243841,5.858167207,0.20806574,5,1
1,1,19831.95551,20805.59311,6,710.720353,6.014807579,0.122577637,2,1
1,1,21762.34635,23068.21387,3,901.2985428,6.292290898,0.141958729,5,1
3,1,22454.58614,24696.86937,30,435.3399126,7.091368718,0.186039627,2,1
1,1,16957.70521,17844.43059,6,659.9833829,5.903874666,0.116979121,2,1
1,1,19676.25459,20727.37984,3,742.0399984,6.09978051,0.127362546,5,1
2,1,25291.1133,26788.31428,3,1099.805985,6.141235873,0.152003878,5,1
1,1,19977.91622,21259.28386,3,916.0839543,6.074192288,0.140620758,5,1
1,1,25213.24127,26396.39612,3,890.1664722,6.169320741,0.135124295,5,1
2,1,29218.55649,31706.59595,1,733.5658935,7.037429486,0.196093495,2,1
1,1,23487.88984,24560.1151,2,720.375232,6.050803196,0.128635185,2,1
1,1,20033.56068,21279.28381,3,772.0294987,6.178354064,0.138651345,5,1
2,1,18257.17138,19467.80487,1,916.6137387,6.092082781,0.136684443,5,1
2,1,38664.51271,41017.16105,1,425.4421012,6.84563951,0.190558081,2,1
1,1,22040.97964,22981.23099,2,714.1322052,6.104904096,0.120457694,2,1
